Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2023-06-21,6.13,6.4,6.4,6.13,30.72K,-5.55,other,LNDOR
2023-06-20,6.49,6.48,6.49,6.48,1.01K,0.0,other,LNDOR
2023-06-19,6.49,6.49,6.49,6.49,0.52K,0.0,other,LNDOR
2023-06-16,6.49,6.49,6.49,6.49,0.61K,0.46,other,LNDOR
2023-06-15,6.46,6.4,6.46,6.37,1.50K,-0.31,other,LNDOR
2023-06-14,6.48,6.4,6.48,6.4,0.08K,0.0,other,LNDOR
2023-06-13,6.48,6.48,6.48,6.3,9.61K,-0.15,other,LNDOR
2023-06-12,6.49,6.4,6.49,6.4,0.50K,1.41,other,LNDOR
2023-06-09,6.4,6.26,6.4,6.26,0.50K,-1.54,other,LNDOR
2023-06-08,6.5,6.5,6.5,6.5,0.14K,0.0,other,LNDOR
2023-06-07,6.5,6.53,6.53,6.5,0.03K,-0.46,other,LNDOR
2023-06-06,6.53,6.3,6.53,6.3,0.35K,-0.31,other,LNDOR
2023-06-05,6.55,6.4,6.55,6.4,4.57K,2.34,other,LNDOR
2023-06-02,6.4,6.4,6.4,6.3,3.78K,-1.54,other,LNDOR
2023-06-01,6.5,6.5,6.55,6.4,2.24K,1.56,other,LNDOR
2023-05-31,6.4,6.4,6.4,6.4,0.29K,0.0,other,LNDOR
2023-05-30,6.4,6.36,6.59,6.35,17.29K,1.59,other,LNDOR
2023-05-29,6.3,6.3,6.3,6.21,0.83K,1.45,other,LNDOR
2023-05-26,6.21,6.2,6.3,6.2,13.85K,-0.8,other,LNDOR
2023-05-25,6.26,6.26,6.27,6.2,1.66K,0.16,other,LNDOR
2023-05-24,6.25,6.11,6.27,6.1,1.71K,0.81,other,LNDOR
2023-05-23,6.2,5.88,6.2,5.88,6.46K,3.51,other,LNDOR
2023-05-22,5.99,5.88,5.99,5.88,4.86K,-0.17,other,LNDOR
2023-05-19,6.0,6.0,6.0,5.88,11.58K,0.0,other,LNDOR
2023-05-18,6.0,6.04,6.04,5.85,22.59K,-3.54,other,LNDOR
2023-05-17,6.22,6.14,6.24,6.1,34.84K,-4.01,other,LNDOR
2023-05-16,6.48,6.48,6.48,6.48,5.82K,-5.95,other,LNDOR
2023-05-15,6.89,6.89,6.89,6.89,0.10K,0.0,other,LNDOR
2023-05-12,6.89,6.82,6.95,6.82,2.97K,-0.86,other,LNDOR
2023-05-11,6.95,6.7,6.95,6.6,2.28K,3.89,other,LNDOR
2023-05-10,6.69,6.69,6.69,6.6,0.18K,0.15,other,LNDOR
2023-05-09,6.68,6.75,6.75,6.6,3.99K,-1.04,other,LNDOR
2023-05-08,6.75,6.75,6.75,6.75,0.30K,-1.6,other,LNDOR
2023-05-05,6.86,6.86,6.86,6.86,0.01K,2.24,other,LNDOR
2023-05-04,6.71,6.85,6.85,6.7,5.12K,-2.04,other,LNDOR
2023-05-03,6.85,6.9,6.9,6.77,4.01K,-0.72,other,LNDOR
2023-05-02,6.9,6.9,6.9,6.9,0.20K,-1.43,other,LNDOR
2023-04-27,7.0,6.9,7.0,6.8,8.00K,1.45,other,LNDOR
2023-04-26,6.9,7.09,7.09,6.9,7.52K,-3.5,other,LNDOR
2023-04-25,7.15,7.19,7.39,7.15,4.10K,-0.42,other,LNDOR
2023-04-24,7.18,7.05,7.19,6.95,1.27K,4.06,other,LNDOR
2023-04-20,6.9,6.7,7.1,6.7,26.62K,2.99,other,LNDOR
2023-04-19,6.7,6.46,6.7,6.46,0.02K,-1.18,other,LNDOR
2023-04-18,6.78,6.59,6.78,6.59,0.61K,1.19,other,LNDOR
2023-04-17,6.7,6.69,6.7,6.59,0.04K,1.67,other,LNDOR
2023-04-14,6.59,6.47,6.6,6.4,2.35K,-0.15,other,LNDOR
2023-04-13,6.6,6.6,6.6,6.47,1.14K,0.0,other,LNDOR
2023-04-12,6.6,6.5,6.6,6.5,1.25K,1.54,other,LNDOR
2023-04-11,6.5,6.5,6.6,6.5,4.76K,-1.52,other,LNDOR
2023-04-10,6.6,6.5,6.6,6.47,1.36K,0.0,other,LNDOR
2023-04-07,6.6,6.69,6.69,6.5,29.88K,-1.49,other,LNDOR
2023-04-06,6.7,6.7,6.7,6.7,0.06K,-1.33,other,LNDOR
2023-04-05,6.79,6.7,6.79,6.7,0.08K,1.34,other,LNDOR
2023-04-04,6.7,6.6,6.8,6.6,9.11K,1.52,other,LNDOR
2023-04-03,6.6,6.72,6.72,6.6,0.25K,0.0,other,LNDOR
2023-03-31,6.6,6.69,6.69,6.6,1.01K,1.54,other,LNDOR
2023-03-30,6.5,6.51,6.6,6.5,1.79K,-1.52,other,LNDOR
2023-03-29,6.6,6.51,6.6,6.51,0.02K,0.0,other,LNDOR
2023-03-28,6.6,6.6,6.6,6.6,0.00K,-1.2,other,LNDOR
2023-03-27,6.68,6.66,6.73,6.66,0.63K,-0.3,other,LNDOR
2023-03-24,6.7,6.67,6.7,6.66,0.59K,0.6,other,LNDOR
2023-03-22,6.66,6.58,6.66,6.58,2.24K,4.06,other,LNDOR
2023-03-16,6.4,6.4,6.4,6.4,0.01K,0.0,other,LNDOR
2023-03-15,6.4,6.3,6.4,6.3,0.03K,0.0,other,LNDOR
2023-03-14,6.4,6.4,6.4,6.3,0.53K,0.47,other,LNDOR
2023-03-13,6.37,6.4,6.4,6.37,0.53K,-1.09,other,LNDOR
2023-03-10,6.44,6.37,6.45,6.37,0.59K,-0.16,other,LNDOR
2023-03-09,6.45,6.37,6.45,6.37,0.01K,-0.77,other,LNDOR
2023-03-08,6.5,6.4,6.5,6.37,3.11K,1.56,other,LNDOR
2023-03-07,6.4,6.4,6.58,6.4,0.50K,-3.03,other,LNDOR
2023-03-06,6.6,6.4,6.64,6.4,1.05K,2.8,other,LNDOR
2023-03-03,6.42,6.59,6.69,6.42,0.62K,-2.73,other,LNDOR
2023-03-02,6.6,6.66,6.75,6.35,3.84K,-0.9,other,LNDOR
2023-03-01,6.66,6.35,6.68,6.33,0.06K,-0.45,other,LNDOR
2023-02-28,6.69,6.58,6.69,6.26,3.22K,1.36,other,LNDOR
2023-02-27,6.6,6.5,6.6,6.5,3.27K,1.54,other,LNDOR
2023-02-24,6.5,6.5,6.6,6.5,0.54K,-1.52,other,LNDOR
2023-02-23,6.6,6.7,6.7,6.5,6.01K,1.38,other,LNDOR
2023-02-22,6.51,6.7,6.74,6.5,2.22K,-2.69,other,LNDOR
2023-02-21,6.69,6.59,6.7,6.59,2.04K,1.52,other,LNDOR
2023-02-20,6.59,6.5,6.6,6.5,0.28K,1.38,other,LNDOR
2023-02-17,6.5,6.5,6.6,6.5,2.73K,0.0,other,LNDOR
2023-02-16,6.5,6.4,6.55,6.4,4.10K,0.31,other,LNDOR
2023-02-15,6.48,6.41,6.48,6.41,0.05K,0.93,other,LNDOR
2023-02-14,6.42,6.43,6.48,6.4,0.40K,-0.93,other,LNDOR
2023-02-13,6.48,6.48,6.48,6.47,0.79K,0.0,other,LNDOR
2023-02-10,6.48,6.4,6.48,6.4,1.43K,0.0,other,LNDOR
2023-02-09,6.48,6.44,6.48,6.44,0.28K,0.62,other,LNDOR
2023-02-08,6.44,6.35,6.45,6.33,17.59K,2.38,other,LNDOR
2023-02-07,6.29,6.05,6.33,6.05,1.70K,5.01,other,LNDOR
2023-02-06,5.99,5.81,6.11,5.81,0.31K,3.28,other,LNDOR
2023-02-03,5.8,5.8,5.8,5.8,0.22K,-3.01,other,LNDOR
2023-02-01,5.98,5.85,5.99,5.8,2.98K,2.93,other,LNDOR
2023-01-31,5.81,5.98,5.98,5.81,2.40K,-2.84,other,LNDOR
2023-01-30,5.98,5.85,5.98,5.81,0.88K,1.36,other,LNDOR
2023-01-27,5.9,5.85,5.9,5.8,8.36K,0.68,other,LNDOR
2023-01-26,5.86,5.9,5.9,5.85,1.98K,-2.33,other,LNDOR
2023-01-25,6.0,5.9,6.0,5.9,1.01K,0.0,other,LNDOR
2023-01-24,6.0,5.9,6.0,5.9,0.38K,-1.48,other,LNDOR
2023-01-23,6.09,6.1,6.1,5.99,2.90K,-1.62,other,LNDOR
2023-01-20,6.19,6.19,6.19,6.19,0.02K,3.17,other,LNDOR
2023-01-19,6.0,6.1,6.2,6.0,1.12K,-0.33,other,LNDOR
2023-01-18,6.02,6.05,6.1,6.02,1.60K,-1.31,other,LNDOR
2023-01-17,6.1,6.1,6.1,6.0,1.31K,0.0,other,LNDOR
2023-01-16,6.1,6.1,6.1,6.1,5.56K,-3.17,other,LNDOR
2023-01-13,6.3,5.99,6.33,5.99,4.72K,5.0,other,LNDOR
2023-01-12,6.0,5.8,6.0,5.8,2.53K,3.45,other,LNDOR
2023-01-11,5.8,5.8,5.8,5.76,2.89K,-2.03,other,LNDOR
2023-01-10,5.92,5.95,5.96,5.73,8.66K,-1.17,other,LNDOR
2023-01-09,5.99,6.0,6.0,5.99,1.73K,0.0,other,LNDOR
2023-01-06,5.99,6.0,6.0,5.99,8.75K,-0.17,other,LNDOR
2023-01-05,6.0,6.15,6.15,6.0,3.79K,-0.83,other,LNDOR
2023-01-04,6.05,6.22,6.22,6.05,6.45K,-4.57,other,LNDOR
2023-01-03,6.34,6.13,6.34,6.0,12.82K,-0.16,other,LNDOR
2023-01-02,6.35,6.1,6.35,6.1,11.65K,3.08,other,LNDOR
2022-12-30,6.16,6.17,6.17,6.0,37.20K,-1.44,other,LNDOR
2022-12-29,6.25,6.16,6.25,6.16,0.04K,1.46,other,LNDOR
2022-12-28,6.16,6.25,6.25,6.16,0.58K,-1.44,other,LNDOR
2022-12-27,6.25,6.1,6.25,6.1,1.10K,0.0,other,LNDOR
2022-12-26,6.25,6.25,6.25,6.25,0.01K,0.0,other,LNDOR
2022-12-23,6.25,6.25,6.25,6.25,0.40K,0.0,other,LNDOR
2022-12-22,6.25,6.25,6.25,6.25,0.79K,0.81,other,LNDOR
2022-12-21,6.2,6.3,6.3,6.2,5.22K,-3.13,other,LNDOR
2022-12-20,6.4,6.34,6.4,6.21,0.77K,2.89,other,LNDOR
2022-12-19,6.22,6.4,6.4,6.2,5.84K,-1.27,other,LNDOR
2022-12-16,6.3,6.36,6.38,6.3,2.06K,-2.78,other,LNDOR
2022-12-15,6.48,6.4,6.48,6.3,0.73K,2.86,other,LNDOR
2022-12-14,6.3,6.48,6.49,6.3,0.72K,-2.93,other,LNDOR
2022-12-13,6.49,6.3,6.49,6.21,1.56K,3.02,other,LNDOR
2022-12-12,6.3,6.3,6.3,6.3,1.85K,0.0,other,LNDOR
2022-12-09,6.3,6.5,6.5,6.3,1.87K,-4.11,other,LNDOR
2022-12-08,6.57,6.57,6.57,6.57,0.00K,1.08,other,LNDOR
2022-12-07,6.5,6.25,6.55,6.25,3.61K,4.0,other,LNDOR
2022-12-06,6.25,6.3,6.58,6.25,52.05K,-5.87,other,LNDOR
2022-12-05,6.64,6.65,6.65,6.5,0.31K,2.31,other,LNDOR
2022-12-02,6.49,6.65,6.65,6.4,0.88K,-2.41,other,LNDOR
2022-11-30,6.65,6.65,6.65,6.65,0.00K,1.99,other,LNDOR
2022-11-29,6.52,6.65,6.65,6.41,8.19K,-1.95,other,LNDOR
2022-11-28,6.65,6.59,6.95,6.59,21.85K,1.22,other,LNDOR
2022-11-25,6.57,6.2,6.57,6.2,17.06K,5.97,other,LNDOR
2022-11-24,6.2,6.2,6.2,6.15,5.05K,0.0,other,LNDOR
2022-11-23,6.2,6.15,6.2,6.15,3.22K,0.81,other,LNDOR
2022-11-22,6.15,6.2,6.2,6.15,0.30K,2.5,other,LNDOR
2022-11-21,6.0,6.11,6.2,6.0,78.26K,-3.23,other,LNDOR
2022-11-17,6.2,6.2,6.2,6.2,2.47K,0.0,other,LNDOR
2022-11-16,6.2,6.2,6.2,6.1,0.87K,-2.97,other,LNDOR
2022-11-15,6.39,6.2,6.39,6.2,0.00K,0.0,other,LNDOR
2022-11-11,6.39,6.31,6.39,6.3,1.11K,-0.16,other,LNDOR
2022-11-10,6.4,6.28,6.4,6.28,0.37K,0.0,other,LNDOR
2022-11-09,6.4,6.28,6.4,6.2,1.49K,0.0,other,LNDOR
2022-11-08,6.4,6.43,6.43,6.4,0.75K,-0.78,other,LNDOR
2022-11-07,6.45,6.42,6.45,6.42,0.23K,2.38,other,LNDOR
2022-11-04,6.3,6.29,6.3,6.29,1.40K,0.16,other,LNDOR
2022-11-03,6.29,6.4,6.4,6.29,5.24K,-3.23,other,LNDOR
2022-11-02,6.5,6.49,6.5,6.49,1.01K,0.0,other,LNDOR
2022-11-01,6.5,6.5,6.5,6.35,2.63K,-1.37,other,LNDOR
2022-10-31,6.59,6.37,6.59,6.37,0.33K,1.38,other,LNDOR
2022-10-28,6.5,6.5,6.5,6.5,0.30K,-1.52,other,LNDOR
2022-10-27,6.6,6.6,6.6,6.6,0.05K,0.0,other,LNDOR
2022-10-26,6.6,6.6,6.6,6.5,0.22K,0.15,other,LNDOR
2022-10-25,6.59,6.59,6.59,6.59,0.53K,-0.15,other,LNDOR
2022-10-24,6.6,6.5,6.6,6.5,0.63K,0.0,other,LNDOR
2022-10-21,6.6,6.69,6.69,6.55,3.43K,0.3,other,LNDOR
2022-10-20,6.58,6.7,6.7,6.58,0.43K,-1.79,other,LNDOR
2022-10-19,6.7,6.7,6.7,6.56,0.41K,0.0,other,LNDOR
2022-10-18,6.7,6.72,6.72,6.59,2.75K,-1.33,other,LNDOR
2022-10-17,6.79,6.79,6.8,6.79,2.00K,-0.29,other,LNDOR
2022-10-14,6.81,6.81,6.81,6.81,0.20K,2.41,other,LNDOR
2022-10-13,6.65,6.75,6.8,6.65,2.74K,-2.35,other,LNDOR
2022-10-12,6.81,6.74,6.81,6.74,5.15K,-0.15,other,LNDOR
2022-10-11,6.82,6.65,6.83,6.65,0.60K,3.33,other,LNDOR
2022-10-10,6.6,6.6,6.6,6.4,1.08K,0.0,other,LNDOR
2022-10-07,6.6,6.59,6.6,6.5,1.82K,0.15,other,LNDOR
2022-10-06,6.59,6.63,6.63,6.59,0.01K,-0.15,other,LNDOR
2022-10-05,6.6,6.5,6.6,6.37,6.50K,0.76,other,LNDOR
2022-10-04,6.55,6.65,6.65,6.37,4.72K,0.77,other,LNDOR
2022-10-03,6.5,6.76,6.76,6.5,1.12K,0.0,other,LNDOR
2022-09-30,6.5,6.6,6.6,6.3,18.61K,-1.52,other,LNDOR
2022-09-29,6.6,6.7,6.7,6.5,14.25K,-1.93,other,LNDOR
2022-09-28,6.73,6.9,6.9,6.6,6.75K,-0.3,other,LNDOR
2022-09-27,6.75,6.9,6.9,6.59,5.83K,-1.46,other,LNDOR
2022-09-26,6.85,6.92,6.92,6.7,2.60K,-1.01,other,LNDOR
2022-09-23,6.92,6.94,6.94,6.8,3.30K,0.58,other,LNDOR
2022-09-22,6.88,6.93,6.93,6.8,2.80K,-0.72,other,LNDOR
2022-09-21,6.93,6.97,6.97,6.93,2.44K,-0.57,other,LNDOR
2022-09-20,6.97,6.93,6.97,6.92,0.51K,0.43,other,LNDOR
2022-09-19,6.94,6.94,7.08,6.94,4.97K,-2.25,other,LNDOR
2022-09-16,7.1,7.1,7.1,6.92,7.14K,1.14,other,LNDOR
2022-09-15,7.02,7.14,7.14,7.0,22.19K,0.29,other,LNDOR
2022-09-14,7.0,7.25,7.25,7.0,3.75K,-3.45,other,LNDOR
2022-09-13,7.25,7.19,7.25,7.18,2.28K,-0.68,other,LNDOR
2022-09-12,7.3,7.26,7.3,7.14,1.63K,0.55,other,LNDOR
2022-09-09,7.26,7.65,7.65,7.26,6.73K,-5.35,other,LNDOR
2022-09-08,7.67,7.61,7.68,7.52,2.12K,-0.13,other,LNDOR
2022-09-07,7.68,7.65,7.7,7.6,4.10K,0.66,other,LNDOR
2022-09-06,7.63,7.75,7.75,7.55,1.57K,-0.26,other,LNDOR
2022-09-05,7.65,7.68,7.78,7.65,45.19K,-0.39,other,LNDOR
2022-09-02,7.68,7.76,7.76,7.68,5.37K,-1.03,other,LNDOR
2022-09-01,7.76,7.79,7.8,7.75,7.24K,0.0,other,LNDOR
2022-08-31,7.76,7.8,7.8,7.76,3.73K,-0.51,other,LNDOR
2022-08-30,7.8,8.09,8.09,7.72,17.71K,1.17,other,LNDOR
2022-08-29,7.71,7.9,7.9,7.68,33.92K,-3.5,other,LNDOR
2022-08-26,7.99,8.0,8.0,7.9,0.43K,-0.13,other,LNDOR
2022-08-25,8.0,8.06,8.06,8.0,0.74K,-2.32,other,LNDOR
2022-08-24,8.19,8.19,8.19,8.19,0.52K,0.0,other,LNDOR
2022-08-23,8.19,8.2,8.2,8.1,0.54K,-0.12,other,LNDOR
2022-08-22,8.2,8.25,8.3,8.2,1.21K,0.0,other,LNDOR
2022-08-19,8.2,8.2,8.2,8.15,0.83K,0.0,other,LNDOR
2022-08-18,8.2,8.2,8.2,8.2,1.35K,0.0,other,LNDOR
2022-08-17,8.2,8.37,8.37,8.2,0.85K,-2.26,other,LNDOR
2022-08-16,8.39,8.4,8.4,8.39,0.51K,-0.12,other,LNDOR
2022-08-15,8.4,8.48,8.48,8.4,0.77K,0.0,other,LNDOR
2022-08-12,8.4,8.48,8.48,8.4,0.62K,-0.94,other,LNDOR
2022-08-11,8.48,8.39,8.48,8.39,1.23K,1.56,other,LNDOR
2022-08-10,8.35,8.35,8.35,8.35,0.50K,0.0,other,LNDOR
2022-08-09,8.35,8.4,8.4,8.35,0.50K,1.21,other,LNDOR
2022-08-08,8.25,8.48,8.48,8.25,2.43K,1.1,other,LNDOR
2022-08-05,8.16,8.0,8.32,8.0,10.99K,2.0,other,LNDOR
2022-08-04,8.0,7.85,8.0,7.85,0.62K,1.91,other,LNDOR
2022-08-03,7.85,7.81,7.85,7.81,1.38K,0.64,other,LNDOR
2022-08-02,7.8,7.8,7.8,7.8,2.37K,0.0,other,LNDOR
2022-08-01,7.8,7.72,7.8,7.72,0.39K,1.3,other,LNDOR
2022-07-29,7.7,7.7,7.7,7.7,0.75K,0.0,other,LNDOR
2022-07-28,7.7,7.68,7.7,7.68,0.53K,0.0,other,LNDOR
2022-07-27,7.7,7.5,7.7,7.45,0.05K,0.65,other,LNDOR
2022-07-26,7.65,7.8,7.8,7.65,0.43K,-1.92,other,LNDOR
2022-07-22,7.8,7.5,7.8,7.5,2.95K,4.0,other,LNDOR
2022-07-21,7.5,7.79,7.79,7.4,2.08K,0.0,other,LNDOR
2022-07-20,7.5,7.5,7.85,7.4,14.30K,-2.6,other,LNDOR
2022-07-19,7.7,7.5,7.7,7.5,7.18K,0.0,other,LNDOR
2022-07-18,7.7,7.7,7.7,7.7,1.55K,1.45,other,LNDOR
2022-07-15,7.59,7.72,7.72,7.59,0.80K,-2.06,other,LNDOR
2022-07-14,7.75,7.8,7.8,7.66,4.72K,-0.64,other,LNDOR
2022-07-13,7.8,7.85,7.85,7.8,4.17K,0.0,other,LNDOR
2022-07-12,7.8,7.85,7.85,7.8,1.30K,0.0,other,LNDOR
2022-07-11,7.8,7.81,7.81,7.8,2.21K,-1.27,other,LNDOR
2022-07-08,7.9,7.9,7.9,7.9,0.39K,-1.25,other,LNDOR
2022-07-07,8.0,8.0,8.0,8.0,0.08K,0.0,other,LNDOR
2022-07-06,8.0,8.0,8.0,8.0,0.19K,0.0,other,LNDOR
2022-07-04,8.0,8.0,8.0,8.0,0.01K,0.0,other,LNDOR
2022-07-01,8.0,7.9,8.0,7.9,0.31K,1.27,other,LNDOR
2022-06-30,7.9,7.9,7.9,7.9,2.70K,0.0,other,LNDOR
2022-06-29,7.9,7.9,8.0,7.9,1.30K,-1.25,other,LNDOR
2022-06-28,8.0,8.0,8.0,7.92,0.03K,0.0,other,LNDOR
2022-06-27,8.0,8.0,8.0,8.0,1.64K,0.0,other,LNDOR
2022-06-24,8.0,8.3,8.3,8.0,0.63K,0.0,other,LNDOR
2022-06-23,8.0,8.06,8.08,8.0,9.23K,-3.5,other,LNDOR
2022-06-22,8.29,8.1,8.29,8.1,1.40K,-0.12,other,LNDOR
2022-06-17,8.3,8.3,8.3,8.3,0.32K,0.0,other,LNDOR
2022-06-16,8.3,8.3,8.3,8.3,0.00K,2.72,other,LNDOR
2022-06-15,8.08,8.08,8.08,8.08,0.02K,0.0,other,LNDOR
2022-06-14,8.08,8.2,8.2,8.05,1.59K,-2.42,other,LNDOR
2022-06-13,8.28,8.3,8.3,8.2,0.37K,-0.24,other,LNDOR
2022-06-10,8.3,8.3,8.3,8.3,0.65K,-2.35,other,LNDOR
2022-06-09,8.5,8.3,8.5,8.3,0.61K,2.41,other,LNDOR
2022-06-08,8.3,8.5,8.5,8.3,0.57K,-3.49,other,LNDOR
2022-05-31,8.6,8.69,8.69,8.6,0.88K,-1.04,other,LNDOR
2022-05-30,8.69,8.6,8.7,8.6,2.81K,3.45,other,LNDOR
2022-05-27,8.4,8.4,8.4,8.4,1.41K,-2.33,other,LNDOR
2022-05-25,8.6,8.6,8.6,8.6,0.02K,-0.58,other,LNDOR
2022-05-24,8.65,8.65,8.65,8.65,0.01K,0.58,other,LNDOR
2022-05-23,8.6,8.4,8.6,8.4,0.44K,1.78,other,LNDOR
2022-05-20,8.45,8.45,8.45,8.45,0.15K,0.6,other,LNDOR
2022-05-19,8.4,8.4,8.4,8.33,0.56K,-1.18,other,LNDOR
2022-05-18,8.5,8.7,8.7,8.5,1.35K,-2.3,other,LNDOR
2022-05-17,8.7,8.7,8.7,8.55,1.22K,0.0,other,LNDOR
2022-05-16,8.7,8.87,8.87,8.7,0.48K,-2.03,other,LNDOR
2022-05-13,8.88,8.5,8.88,8.5,0.35K,4.47,other,LNDOR
2022-05-11,8.5,8.45,8.5,8.35,2.00K,0.59,other,LNDOR
2022-05-10,8.45,8.45,8.45,8.45,0.52K,0.6,other,LNDOR
2022-05-09,8.4,8.6,8.6,8.4,4.58K,-2.33,other,LNDOR
2022-05-06,8.6,8.6,8.6,8.5,2.64K,-1.71,other,LNDOR
2022-05-05,8.75,8.8,8.8,8.6,2.91K,-1.69,other,LNDOR
2022-05-04,8.9,8.9,8.9,8.9,0.00K,0.0,other,LNDOR
2022-04-29,8.9,8.7,8.9,8.6,8.48K,-0.34,other,LNDOR
2022-04-28,8.93,8.93,8.93,8.8,13.32K,0.0,other,LNDOR
2022-04-27,8.93,8.6,8.93,8.59,9.20K,-0.45,other,LNDOR
2022-04-21,8.97,8.6,8.97,8.6,1.20K,-0.22,other,LNDOR
2022-04-19,8.99,8.98,8.99,8.98,11.15K,0.0,other,LNDOR
2022-04-15,8.99,8.96,8.99,8.96,0.10K,1.01,other,LNDOR
2022-04-14,8.9,8.6,8.9,8.6,0.04K,3.49,other,LNDOR
2022-04-13,8.6,8.6,8.6,8.6,0.59K,-4.34,other,LNDOR
2022-04-08,8.99,8.99,8.99,8.99,0.00K,4.53,other,LNDOR
2022-04-07,8.6,8.6,8.6,8.6,0.14K,-4.44,other,LNDOR
2022-04-06,9.0,8.6,9.0,8.6,13.03K,0.0,other,LNDOR
2022-03-31,9.0,9.0,9.0,9.0,0.05K,-0.55,other,LNDOR
2022-03-25,9.05,9.05,9.05,9.05,0.01K,-0.33,other,LNDOR
2022-03-23,9.08,8.9,9.08,8.9,1.12K,0.0,other,LNDOR
2022-03-18,9.08,9.08,9.08,9.08,0.01K,0.0,other,LNDOR
2022-03-16,9.08,8.9,9.08,8.9,0.69K,0.0,other,LNDOR
2022-03-14,9.08,9.05,9.08,9.05,1.00K,-0.22,other,LNDOR
2022-03-11,9.1,8.9,9.1,8.9,0.20K,0.0,other,LNDOR
2022-03-10,9.1,9.1,9.1,9.1,0.00K,2.13,other,LNDOR
2022-03-09,8.91,8.91,8.91,8.9,4.51K,-2.09,other,LNDOR
2022-03-07,9.1,9.1,9.1,9.1,0.01K,-0.44,other,LNDOR
2022-03-04,9.14,9.14,9.14,9.14,0.36K,2.12,other,LNDOR
2022-03-03,8.95,8.95,8.95,8.95,,-0.56,other,LNDOR
2022-03-02,9.0,9.0,9.0,9.0,0.05K,-1.96,other,LNDOR
2022-02-28,9.18,9.19,9.19,9.18,10.22K,-0.11,other,LNDOR
2022-02-25,9.19,9.24,9.24,9.12,1.01K,2.11,other,LNDOR
2022-02-24,9.0,9.0,9.0,8.99,5.10K,-3.02,other,LNDOR
2022-02-23,9.28,9.0,9.29,9.0,17.31K,1.75,other,LNDOR
2022-02-22,9.12,9.0,9.3,9.0,62.98K,-0.87,other,LNDOR
2022-02-21,9.2,9.0,9.2,8.99,21.25K,0.0,other,LNDOR
2022-02-18,9.2,9.2,9.2,9.2,0.08K,0.0,other,LNDOR
2022-02-17,9.2,9.2,9.2,9.2,0.03K,0.0,other,LNDOR
2022-02-16,9.2,9.2,9.2,9.2,3.08K,0.0,other,LNDOR
2022-02-15,9.2,9.2,9.2,9.2,1.35K,-1.08,other,LNDOR
2022-02-14,9.3,9.3,9.3,9.3,0.00K,0.0,other,LNDOR
2022-02-11,9.3,9.3,9.3,9.3,0.00K,0.0,other,LNDOR
2022-02-10,9.3,9.3,9.3,9.3,0.00K,2.2,other,LNDOR
2022-02-09,9.1,9.0,9.1,9.0,2.09K,0.0,other,LNDOR
2022-02-08,9.1,9.1,9.1,9.1,0.20K,0.0,other,LNDOR
2022-02-07,9.1,9.54,9.54,9.1,3.77K,-4.21,other,LNDOR
2022-02-04,9.5,9.5,9.5,9.5,1.23K,0.0,other,LNDOR
2022-02-03,9.5,9.5,9.5,9.5,0.00K,2.15,other,LNDOR
2022-02-02,9.3,9.3,9.3,9.0,1.78K,0.0,other,LNDOR
2022-02-01,9.3,9.2,9.3,9.2,0.38K,0.11,other,LNDOR
2022-01-31,9.29,9.29,9.3,9.29,8.63K,-0.11,other,LNDOR
2022-01-28,9.3,9.3,9.3,9.3,0.10K,-0.75,other,LNDOR
2022-01-27,9.37,9.12,9.37,9.0,5.23K,1.74,other,LNDOR
2022-01-26,9.21,9.2,9.21,9.2,1.50K,0.11,other,LNDOR
2022-01-25,9.2,9.5,9.5,9.2,4.63K,1.1,other,LNDOR
2022-01-24,9.1,9.2,9.2,9.1,4.17K,-3.09,other,LNDOR
2022-01-21,9.39,9.0,9.39,9.0,3.56K,4.33,other,LNDOR
2022-01-20,9.0,9.0,9.0,9.0,0.05K,1.12,other,LNDOR
2022-01-19,8.9,8.9,8.9,8.9,1.10K,0.0,other,LNDOR
2022-01-17,8.9,9.0,9.0,8.9,1.10K,-1.11,other,LNDOR
2022-01-14,9.0,9.0,9.0,8.91,0.91K,0.0,other,LNDOR
2022-01-12,9.0,8.97,9.07,8.9,24.93K,0.11,other,LNDOR
2022-01-07,8.99,8.99,8.99,8.99,0.01K,1.58,other,LNDOR
2022-01-05,8.85,8.8,8.9,8.8,3.48K,0.57,other,LNDOR
2021-12-31,8.8,8.8,8.8,8.8,1.85K,0.0,other,LNDOR
2021-12-30,8.8,8.65,8.8,8.65,0.36K,1.15,other,LNDOR
2021-12-29,8.7,8.67,8.7,8.67,2.20K,0.0,other,LNDOR
2021-12-28,8.7,8.7,8.7,8.7,5.00K,1.16,other,LNDOR
2021-12-27,8.6,8.6,8.6,8.6,1.70K,-0.35,other,LNDOR
2021-12-24,8.63,8.8,8.8,8.63,0.17K,-0.8,other,LNDOR
2021-12-23,8.7,8.7,8.7,8.7,1.00K,-1.58,other,LNDOR
2021-12-20,8.84,8.84,8.85,8.84,2.94K,-0.11,other,LNDOR
2021-12-16,8.85,8.85,8.85,8.85,0.20K,-0.56,other,LNDOR
2021-12-14,8.9,8.9,8.9,8.9,0.15K,-0.34,other,LNDOR
2021-12-13,8.93,8.93,8.93,8.93,0.26K,0.11,other,LNDOR
2021-12-10,8.92,8.92,8.92,8.92,0.47K,-0.11,other,LNDOR
2021-12-09,8.93,8.93,8.93,8.93,0.38K,0.0,other,LNDOR
